timestamp,open,high,low,close,volume
2024-10-03T01:00:00Z,2370.99,2391.48,2370.29,2390.85,63565.078
2024-10-03T01:30:00Z,2390.84,2391.91,2376.8,2383.53,42112.802
2024-10-03T02:00:00Z,2383.53,2392.4,2380.5,2389.23,41069.161
2024-10-03T02:30:00Z,2389.23,2397.04,2383.27,2390.49,35094.441
2024-10-03T03:00:00Z,2390.5,2395.53,2384.34,2390.96,28744.399
2024-10-03T03:30:00Z,2390.96,2398.65,2386.92,2398.08,39811.435
2024-10-03T04:00:00Z,2398.08,2398.66,2390.49,2394.5,28854.114
2024-10-03T04:30:00Z,2394.5,2402.29,2392.17,2396.4,31410.399
2024-10-03T05:00:00Z,2396.4,2398.0,2387.38,2390.44,30782.069
2024-10-03T05:30:00Z,2390.43,2391.68,2379.56,2382.88,55357.535
2024-10-03T06:00:00Z,2382.88,2390.51,2378.4,2388.5,31519.744
2024-10-03T06:30:00Z,2388.5,2392.55,2385.0,2388.03,18319.673
2024-10-03T07:00:00Z,2388.04,2392.0,2371.81,2375.4,60386.423
2024-10-03T07:30:00Z,2375.39,2379.6,2358.0,2363.59,57878.384
2024-10-03T08:00:00Z,2363.59,2366.4,2326.55,2335.0,234300.001
2024-10-03T08:30:00Z,2335.01,2347.47,2328.67,2336.23,98221.167
2024-10-03T09:00:00Z,2336.23,2349.21,2318.0,2347.18,135101.69
2024-10-03T09:30:00Z,2347.18,2352.72,2342.24,2351.73,66536.874
2024-10-03T10:00:00Z,2351.72,2358.02,2346.72,2350.94,47337.269
2024-10-03T10:30:00Z,2350.95,2368.92,2350.48,2367.58,74566.947
2024-10-03T11:00:00Z,2367.58,2369.52,2352.68,2355.68,69967.885
2024-10-03T11:30:00Z,2355.69,2357.14,2346.24,2351.55,42380.816
2024-10-03T12:00:00Z,2351.56,2352.42,2335.56,2347.37,89509.148
2024-10-03T12:30:00Z,2347.38,2357.16,2344.1,2351.31,52384.627
2024-10-03T13:00:00Z,2351.31,2356.94,2323.89,2351.99,159258.969
2024-10-03T13:30:00Z,2352.0,2355.67,2332.21,2346.1,106361.172
2024-10-03T14:00:00Z,2346.09,2365.0,2326.55,2328.8,189866.313
2024-10-03T14:30:00Z,2328.81,2338.31,2312.28,2316.31,163905.898
2024-10-03T15:00:00Z,2316.31,2326.3,2308.09,2313.85,128122.243
2024-10-03T15:30:00Z,2313.84,2347.14,2309.46,2339.54,136729.047
2024-10-03T16:00:00Z,2339.55,2343.35,2314.41,2315.17,123668.876
2024-10-03T16:30:00Z,2315.18,2327.98,2310.65,2324.16,90018.908
2024-10-03T17:00:00Z,2324.16,2348.9,2315.01,2343.04,92193.354
2024-10-03T17:30:00Z,2343.03,2346.72,2329.67,2342.97,55585.734
2024-10-03T18:00:00Z,2342.97,2350.91,2341.0,2342.54,41905.388
2024-10-03T18:30:00Z,2342.54,2347.91,2336.62,2343.16,26556.607
2024-10-03T19:00:00Z,2343.16,2346.66,2337.0,2344.1,21753.479
2024-10-03T19:30:00Z,2344.11,2353.55,2343.72,2352.4,39508.028
2024-10-03T20:00:00Z,2352.39,2355.0,2342.0,2344.09,32367.12
2024-10-03T20:30:00Z,2344.1,2344.97,2337.06,2341.19,23614.699
2024-10-03T21:00:00Z,2341.2,2353.33,2330.82,2349.24,35022.281
2024-10-03T21:30:00Z,2349.25,2351.01,2345.39,2349.45,8884.401
2024-10-03T22:00:00Z,2349.46,2351.22,2342.0,2349.73,22756.463
2024-10-03T22:30:00Z,2349.74,2354.25,2345.14,2350.95,19832.041
2024-10-03T23:00:00Z,2350.95,2356.84,2343.84,2349.56,23343.491
2024-10-03T23:30:00Z,2349.57,2350.43,2344.56,2348.74,12414.106
2024-10-04T00:00:00Z,2348.74,2352.08,2340.7,2346.81,38977.032
2024-10-04T00:30:00Z,2346.8,2350.0,2338.27,2339.4,33166.245
2024-10-04T01:00:00Z,2339.4,2377.5,2338.82,2370.85,112167.891
2024-10-04T01:30:00Z,2370.86,2378.0,2361.76,2376.78,88379.396
2024-10-04T02:00:00Z,2376.78,2379.0,2365.69,2369.7,49313.013
2024-10-04T02:30:00Z,2369.7,2377.0,2368.22,2369.56,26110.661
2024-10-04T03:00:00Z,2369.55,2370.84,2361.6,2362.16,27346.017
2024-10-04T03:30:00Z,2362.17,2367.83,2360.0,2366.07,20559.947
2024-10-04T04:00:00Z,2366.07,2377.53,2364.57,2375.5,34137.426
2024-10-04T04:30:00Z,2375.5,2380.0,2367.4,2372.99,45682.254
2024-10-04T05:00:00Z,2372.99,2379.0,2370.86,2377.1,18082.251
2024-10-04T05:30:00Z,2377.11,2384.08,2375.0,2382.28,29489.68
2024-10-04T06:00:00Z,2382.27,2386.69,2375.41,2381.14,33624.933
2024-10-04T06:30:00Z,2381.15,2385.0,2373.07,2373.97,17614.401
2024-10-04T07:00:00Z,2373.97,2384.66,2369.32,2380.79,43385.903
2024-10-04T07:30:00Z,2380.79,2385.38,2378.98,2380.55,33155.427
2024-10-04T08:00:00Z,2380.56,2392.44,2376.66,2388.11,60293.392
2024-10-04T08:30:00Z,2388.12,2391.91,2380.0,2380.22,40127.985
2024-10-04T09:00:00Z,2380.22,2386.72,2379.53,2381.1,30361.265
2024-10-04T09:30:00Z,2381.09,2382.51,2373.57,2375.9,34964.818
2024-10-04T10:00:00Z,2375.89,2379.45,2373.46,2374.68,21842.269
2024-10-04T10:30:00Z,2374.67,2378.91,2373.1,2373.97,16274.108
2024-10-04T11:00:00Z,2373.98,2381.62,2373.11,2377.93,16713.253
2024-10-04T11:30:00Z,2377.93,2385.7,2377.0,2385.21,28045.652
2024-10-04T12:00:00Z,2385.21,2387.67,2380.0,2387.51,34968.588
2024-10-04T12:30:00Z,2387.5,2400.0,2373.39,2396.1,192714.725
2024-10-04T13:00:00Z,2396.1,2399.0,2380.72,2381.09,82235.365
2024-10-04T13:30:00Z,2381.09,2390.5,2374.95,2377.42,70778.472
2024-10-04T14:00:00Z,2377.42,2382.25,2351.18,2358.41,158591.874
2024-10-04T14:30:00Z,2358.41,2369.98,2352.26,2365.98,87503.203
2024-10-04T15:00:00Z,2365.97,2394.86,2365.52,2386.19,147628.253
2024-10-04T15:30:00Z,2386.2,2417.27,2383.01,2415.99,138098.386
2024-10-04T16:00:00Z,2416.0,2436.88,2412.13,2433.0,178221.599
2024-10-04T16:30:00Z,2433.0,2440.0,2428.51,2432.35,103287.806
2024-10-04T17:00:00Z,2432.34,2436.0,2420.0,2422.09,64169.035
2024-10-04T17:30:00Z,2422.08,2422.78,2408.2,2414.3,59753.675
2024-10-04T18:00:00Z,2414.3,2419.84,2409.55,2419.23,34460.203
2024-10-04T18:30:00Z,2419.23,2431.72,2418.76,2431.51,37159.351
2024-10-04T19:00:00Z,2431.5,2435.45,2426.64,2430.36,48827.379
2024-10-04T19:30:00Z,2430.36,2430.9,2422.69,2428.41,37487.679
2024-10-04T20:00:00Z,2428.44,2430.24,2421.76,2424.81,29491.033
2024-10-04T20:30:00Z,2424.8,2430.85,2420.74,2428.34,24550.166
2024-10-04T21:00:00Z,2428.34,2430.38,2424.87,2424.88,13210.137
2024-10-04T21:30:00Z,2424.88,2425.49,2421.65,2423.51,13158.685
2024-10-04T22:00:00Z,2423.5,2427.43,2419.19,2420.71,20555.315
2024-10-04T22:30:00Z,2420.71,2421.4,2416.25,2419.87,12721.344
2024-10-04T23:00:00Z,2419.87,2420.72,2411.95,2412.85,21484.042
2024-10-04T23:30:00Z,2412.85,2420.0,2411.09,2413.38,22635.3
2024-10-05T00:00:00Z,2413.38,2420.33,2411.45,2414.25,33892.902
2024-10-05T00:30:00Z,2414.24,2424.49,2414.24,2424.11,17157.782
2024-10-05T01:00:00Z,2424.11,2427.94,2414.36,2415.22,26417.949
2024-10-05T01:30:00Z,2415.22,2419.34,2413.8,2417.01,12324.445
2024-10-05T02:00:00Z,2417.0,2417.86,2413.04,2414.08,14786.183
2024-10-05T02:30:00Z,2414.07,2415.77,2400.01,2400.83,57945.206
2024-10-05T03:00:00Z,2400.84,2401.31,2388.66,2399.72,64674.765
2024-10-05T03:30:00Z,2399.72,2402.66,2396.23,2398.75,20342.089
2024-10-05T04:00:00Z,2398.75,2404.35,2395.75,2403.16,22166.149
2024-10-05T04:30:00Z,2403.16,2408.32,2402.12,2404.44,28321.359
2024-10-05T05:00:00Z,2404.45,2413.82,2403.86,2411.99,26864.775
2024-10-05T05:30:00Z,2411.98,2417.0,2411.58,2416.79,20282.85
2024-10-05T06:00:00Z,2416.79,2419.85,2412.18,2419.66,21544.502
2024-10-05T06:30:00Z,2419.65,2426.24,2418.7,2423.42,31604.035
2024-10-05T07:00:00Z,2423.41,2425.4,2416.13,2417.99,33095.292
2024-10-05T07:30:00Z,2417.99,2420.69,2414.05,2414.18,31331.442
2024-10-05T08:00:00Z,2414.18,2420.04,2414.09,2418.7,16336.82
2024-10-05T08:30:00Z,2418.7,2419.92,2414.36,2418.68,14421.056
2024-10-05T09:00:00Z,2418.68,2422.79,2417.54,2418.78,19343.652
2024-10-05T09:30:00Z,2418.8,2427.0,2418.0,2423.8,17798.362
2024-10-05T10:00:00Z,2423.8,2425.68,2420.88,2422.41,12296.174
2024-10-05T10:30:00Z,2422.41,2423.0,2415.72,2418.12,16604.833
2024-10-05T11:00:00Z,2418.13,2421.32,2416.07,2416.81,14929.049
2024-10-05T11:30:00Z,2416.82,2418.43,2415.96,2416.43,9972.45
2024-10-05T12:00:00Z,2416.43,2420.16,2415.96,2417.86,10868.983
2024-10-05T12:30:00Z,2417.86,2421.69,2417.7,2421.68,10060.7
2024-10-05T13:00:00Z,2421.69,2423.0,2416.67,2416.9,18362.78
2024-10-05T13:30:00Z,2416.89,2417.71,2407.31,2409.07,42416.496
2024-10-05T14:00:00Z,2409.06,2413.58,2403.88,2408.86,41083.547
2024-10-05T14:30:00Z,2408.85,2418.0,2407.08,2413.34,26365.29
2024-10-05T15:00:00Z,2413.35,2415.29,2405.16,2410.92,26462.671
2024-10-05T15:30:00Z,2410.92,2416.16,2409.65,2413.99,11056.182
2024-10-05T16:00:00Z,2413.99,2415.13,2405.0,2412.81,25313.134
2024-10-05T16:30:00Z,2412.8,2413.55,2402.22,2403.75,22688.724
2024-10-05T17:00:00Z,2403.76,2407.91,2400.81,2404.96,25934.707
2024-10-05T17:30:00Z,2404.96,2410.0,2404.96,2409.44,7589.166
2024-10-05T18:00:00Z,2409.44,2411.06,2398.71,2402.37,36509.098
2024-10-05T18:30:00Z,2402.36,2403.83,2394.39,2401.5,30612.058
2024-10-05T19:00:00Z,2401.51,2401.53,2392.0,2397.13,24489.188
2024-10-05T19:30:00Z,2397.13,2397.94,2392.82,2395.71,11280.949
2024-10-05T20:00:00Z,2395.71,2399.0,2389.01,2397.09,23735.006
2024-10-05T20:30:00Z,2397.09,2399.04,2389.86,2391.48,12628.522
2024-10-05T21:00:00Z,2391.49,2408.63,2391.2,2403.13,24871.836
2024-10-05T21:30:00Z,2403.12,2407.78,2400.83,2402.38,12136.188
2024-10-05T22:00:00Z,2402.39,2415.84,2401.99,2411.46,29808.51
2024-10-05T22:30:00Z,2411.46,2418.85,2411.46,2417.24,19224.568
2024-10-05T23:00:00Z,2417.23,2418.56,2411.26,2412.21,14190.917
2024-10-05T23:30:00Z,2412.21,2415.31,2410.4,2413.42,11337.135
2024-10-06T00:00:00Z,2413.42,2414.86,2407.17,2409.38,21068.749
2024-10-06T00:30:00Z,2409.38,2409.9,2405.76,2409.59,9889.414
2024-10-06T01:00:00Z,2409.59,2420.92,2407.68,2418.72,26639.005
2024-10-06T01:30:00Z,2418.73,2421.99,2415.39,2419.87,20903.451
2024-10-06T02:00:00Z,2419.88,2421.46,2415.0,2418.56,13555.984
2024-10-06T02:30:00Z,2418.55,2419.15,2413.03,2415.31,14146.522
2024-10-06T03:00:00Z,2415.3,2420.99,2413.07,2417.31,14978.531
2024-10-06T03:30:00Z,2417.31,2418.6,2412.02,2412.78,13538.286
2024-10-06T04:00:00Z,2412.78,2419.5,2412.77,2416.22,10722.309
2024-10-06T04:30:00Z,2416.22,2416.66,2409.26,2414.26,16614.33
2024-10-06T05:00:00Z,2414.25,2416.94,2410.57,2414.93,16353.859
2024-10-06T05:30:00Z,2414.92,2417.0,2412.7,2415.89,7071.057
2024-10-06T06:00:00Z,2415.89,2420.0,2415.75,2419.08,17215.361
2024-10-06T06:30:00Z,2419.08,2419.44,2412.25,2414.99,11275.667
2024-10-06T07:00:00Z,2414.99,2418.6,2414.99,2417.46,6920.726
2024-10-06T07:30:00Z,2417.46,2418.59,2415.12,2416.25,9344.285
2024-10-06T08:00:00Z,2416.24,2425.89,2414.36,2422.2,36111.508
2024-10-06T08:30:00Z,2422.2,2424.56,2418.41,2419.92,18222.11
2024-10-06T09:00:00Z,2419.93,2424.0,2419.03,2422.66,14720.092
2024-10-06T09:30:00Z,2422.66,2427.0,2420.64,2421.01,22433.131
2024-10-06T10:00:00Z,2421.01,2421.45,2418.01,2419.78,13180.505
2024-10-06T10:30:00Z,2419.79,2419.79,2417.73,2418.63,10486.24
2024-10-06T11:00:00Z,2418.64,2423.79,2417.67,2422.99,17593.673
2024-10-06T11:30:00Z,2422.99,2430.0,2422.76,2425.65,34604.618
2024-10-06T12:00:00Z,2425.65,2432.82,2423.64,2429.73,32478.997
2024-10-06T12:30:00Z,2429.74,2431.97,2426.22,2428.42,17161.171
2024-10-06T13:00:00Z,2428.41,2436.69,2427.56,2428.51,40660.147
2024-10-06T13:30:00Z,2428.51,2433.45,2428.44,2429.52,23007.859
2024-10-06T14:00:00Z,2429.51,2439.86,2425.4,2436.15,38919.369
2024-10-06T14:30:00Z,2436.15,2457.11,2434.0,2451.74,117669.864
2024-10-06T15:00:00Z,2451.74,2454.26,2437.8,2440.9,73176.32
2024-10-06T15:30:00Z,2440.9,2447.88,2440.15,2445.68,24487.432
2024-10-06T16:00:00Z,2445.67,2451.96,2435.0,2439.09,49658.436
2024-10-06T16:30:00Z,2439.1,2442.37,2435.04,2435.64,19938.73
2024-10-06T17:00:00Z,2435.64,2442.52,2434.0,2440.52,20678.988
2024-10-06T17:30:00Z,2440.52,2442.49,2437.51,2440.67,23305.601
2024-10-06T18:00:00Z,2440.67,2448.47,2440.28,2445.51,23925.93
2024-10-06T18:30:00Z,2445.51,2449.0,2442.87,2445.08,14214.389
2024-10-06T19:00:00Z,2445.08,2452.0,2445.08,2450.48,26626.798
2024-10-06T19:30:00Z,2450.48,2451.93,2437.5,2440.47,28592.593
2024-10-06T20:00:00Z,2440.47,2443.35,2437.45,2440.32,25693.536
2024-10-06T20:30:00Z,2440.33,2441.79,2436.27,2437.6,11896.943
2024-10-06T21:00:00Z,2437.61,2441.87,2426.11,2433.38,32489.097
2024-10-06T21:30:00Z,2433.38,2437.9,2413.8,2416.69,63277.209
2024-10-06T22:00:00Z,2416.68,2427.06,2416.21,2424.75,30259.047
2024-10-06T22:30:00Z,2424.74,2431.49,2423.01,2430.56,15224.691
2024-10-06T23:00:00Z,2430.56,2443.83,2430.37,2437.57,46838.95
2024-10-06T23:30:00Z,2437.57,2441.39,2434.22,2438.77,21663.228
2024-10-07T00:00:00Z,2438.76,2458.93,2434.5,2448.64,85155.596
2024-10-07T00:30:00Z,2448.65,2489.0,2445.29,2487.99,192348.721
2024-10-07T01:00:00Z,2487.99,2495.79,2482.68,2487.79,79124.903
2024-10-07T01:30:00Z,2487.79,2498.88,2487.14,2495.93,60294.738
2024-10-07T02:00:00Z,2495.94,2512.0,2494.73,2506.43,84285.382
2024-10-07T02:30:00Z,2506.43,2512.5,2500.31,2503.98,64435.858
2024-10-07T03:00:00Z,2503.98,2511.21,2501.5,2504.9,28224.073
2024-10-07T03:30:00Z,2504.89,2506.66,2486.46,2494.37,79744.907
2024-10-07T04:00:00Z,2494.38,2497.77,2492.0,2493.52,27561.942
2024-10-07T04:30:00Z,2493.52,2493.64,2485.52,2486.74,30126.49
2024-10-07T05:00:00Z,2486.74,2493.44,2484.48,2485.81,30633.001
2024-10-07T05:30:00Z,2485.8,2486.07,2480.0,2483.87,32382.39
2024-10-07T06:00:00Z,2483.88,2489.18,2482.01,2486.94,24989.852
2024-10-07T06:30:00Z,2486.94,2489.95,2484.53,2489.0,27759.184
2024-10-07T07:00:00Z,2489.01,2491.28,2482.21,2483.43,23238.621
2024-10-07T07:30:00Z,2483.43,2486.86,2476.06,2479.55,47615.475
2024-10-07T08:00:00Z,2479.55,2489.18,2479.0,2482.09,31837.525
2024-10-07T08:30:00Z,2482.09,2488.44,2479.45,2481.42,21924.465
2024-10-07T09:00:00Z,2481.42,2481.43,2453.09,2454.01,154661.192
2024-10-07T09:30:00Z,2454.0,2460.91,2447.17,2457.3,94980.526
2024-10-07T10:00:00Z,2457.29,2457.38,2436.48,2445.51,121088.319
2024-10-07T10:30:00Z,2445.5,2451.16,2443.67,2448.09,34146.956
2024-10-07T11:00:00Z,2448.09,2457.46,2438.0,2453.45,86724.904
2024-10-07T11:30:00Z,2453.45,2475.0,2452.41,2474.64,87557.84
2024-10-07T12:00:00Z,2474.63,2475.48,2462.74,2471.52,47521.917
2024-10-07T12:30:00Z,2471.52,2471.52,2461.36,2464.77,28593.238
2024-10-07T13:00:00Z,2464.77,2476.9,2462.0,2472.7,48883.308
2024-10-07T13:30:00Z,2472.69,2484.82,2464.88,2474.66,82688.981
2024-10-07T14:00:00Z,2474.65,2520.25,2473.88,2504.91,278336.98
2024-10-07T14:30:00Z,2504.91,2516.19,2496.13,2497.42,122613.08
2024-10-07T15:00:00Z,2497.43,2498.96,2475.22,2487.0,111280.147
2024-10-07T15:30:00Z,2487.0,2491.0,2470.0,2472.88,75593.353
2024-10-07T16:00:00Z,2472.87,2476.82,2456.19,2467.36,92766.676
2024-10-07T16:30:00Z,2467.35,2477.99,2464.0,2477.23,44123.757
2024-10-07T17:00:00Z,2477.24,2479.92,2469.56,2470.51,22834.7
2024-10-07T17:30:00Z,2470.51,2475.76,2465.25,2475.31,20940.613
2024-10-07T18:00:00Z,2475.32,2475.94,2450.0,2461.4,60256.168
2024-10-07T18:30:00Z,2461.39,2461.44,2418.02,2423.96,182690.723
2024-10-07T19:00:00Z,2423.96,2444.74,2422.36,2435.23,78423.249
2024-10-07T19:30:00Z,2435.22,2448.58,2433.13,2444.4,38205.273
2024-10-07T20:00:00Z,2444.42,2447.61,2436.35,2441.94,25549.649
2024-10-07T20:30:00Z,2441.94,2444.42,2437.04,2441.13,24874.756
2024-10-07T21:00:00Z,2441.14,2453.88,2440.0,2451.02,25832.154
2024-10-07T21:30:00Z,2451.02,2456.71,2447.99,2453.64,28524.356
2024-10-07T22:00:00Z,2453.64,2456.83,2445.28,2453.3,18309.621
2024-10-07T22:30:00Z,2453.3,2454.1,2407.64,2415.21,134364.903
2024-10-07T23:00:00Z,2415.2,2433.95,2401.08,2429.77,159989.522
2024-10-07T23:30:00Z,2429.76,2433.49,2419.61,2421.75,41468.628
2024-10-08T00:00:00Z,2421.75,2437.27,2421.75,2432.28,51059.977
2024-10-08T00:30:00Z,2432.28,2438.23,2431.49,2435.72,17997.24
2024-10-08T01:00:00Z,2435.73,2437.2,2426.66,2429.99,19641.328
2024-10-08T01:30:00Z,2430.0,2439.29,2425.15,2433.8,42350.229
2024-10-08T02:00:00Z,2433.8,2439.08,2422.32,2426.17,30445.222
2024-10-08T02:30:00Z,2426.18,2447.38,2424.0,2444.65,43448.171
2024-10-08T03:00:00Z,2444.6,2447.56,2435.22,2435.77,28418.838
2024-10-08T03:30:00Z,2435.77,2440.0,2435.43,2437.29,10206.7
2024-10-08T04:00:00Z,2437.29,2443.01,2436.6,2442.65,23162.81
2024-10-08T04:30:00Z,2442.64,2445.0,2432.07,2436.59,24303.068
2024-10-08T05:00:00Z,2436.59,2438.08,2417.91,2418.67,43747.564
2024-10-08T05:30:00Z,2418.68,2429.04,2418.67,2427.25,69066.331
2024-10-08T06:00:00Z,2427.25,2427.67,2414.38,2420.36,53779.366
